"colony_id","location","surveyyear","period","method","transect","species","category","code","code_meaning","extent","notes"
"200714SVNT4065546","Savana",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SVNT5065769","Savana",2020,"SCTLD","intercept","5","Stephanocoenia intersepta",NA,NA,NA,0,NA
"200714SVNT5065770","Savana",2020,"SCTLD","intercept","5","Orbicella faveolata",NA,NA,NA,0,NA
"200714SVNT5065771","Savana",2020,"SCTLD","intercept","5","Orbicella faveolata",NA,NA,NA,0,NA
"200714SVNT5065772","Savana",2020,"SCTLD","intercept","5","Agaricia spp.",NA,NA,NA,0,NA
"200714SVNT5065773","Savana",2020,"SCTLD","intercept","5","Porites astreoides",NA,NA,NA,0,NA
"200714SVNT6066073","Savana",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SVNT6066074","Savana",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SVNT6066075","Savana",2020,"SCTLD","intercept","6","Siderastrea siderea",NA,NA,NA,0,NA
"200714SVNT6066076","Savana",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SVNT6066077","Savana",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT1066444","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066445","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066446","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066447","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT1066448","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT1066449","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066450","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066451","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT1066452","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066453","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066454","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066455","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT1066456","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT1066457","Seahorse Cottage Shoal",2020,"SCTLD","intercept","1","Orbicella annularis",NA,NA,NA,0,NA
"200714SHRT2066874","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT2066875","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Madracis decactis",NA,NA,NA,0,NA
"200714SHRT2066876","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT2066877","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT2066878","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella faveolata",NA,NA,NA,0,NA
"200714SHRT2066879","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT2066880","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella faveolata",NA,NA,NA,0,NA
"200714SHRT2066881","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella annularis",NA,NA,NA,0,NA
"200714SHRT2066882","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT2066883","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Branching Porites spp.",NA,NA,NA,0,NA
"200714SHRT2066884","Seahorse Cottage Shoal",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT3067312","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT3067313","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT3067314","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT3067315","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT3067316","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT3067317","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Millepora alcicornis",NA,NA,NA,0,NA
"200714SHRT3067318","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT3067319","Seahorse Cottage Shoal",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT4067932","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT4067933","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT4067934","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites porites",NA,NA,NA,0,NA
"200714SHRT4067935","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites porites",NA,NA,NA,0,NA
"200714SHRT4067936","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT4067937","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT4067938","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT4067939","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Millepora alcicornis",NA,NA,NA,0,NA
"200714SHRT4067940","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT4067941","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT4067942","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT4067943","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT4067944","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Madracis decactis",NA,NA,NA,0,NA
"200714SHRT4067945","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT4067946","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Porites porites",NA,NA,NA,0,NA
"200714SHRT4067947","Seahorse Cottage Shoal",2020,"SCTLD","intercept","4","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT5068849","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT5068850","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Madracis decactis",NA,NA,NA,0,NA
"200714SHRT5068851","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Porites divaricata",NA,NA,NA,0,NA
"200714SHRT5068852","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT5068853","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT5068854","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT5068855","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT5068856","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT5068857","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT5068858","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Porites porites",NA,NA,NA,0,NA
"200714SHRT5068859","Seahorse Cottage Shoal",2020,"SCTLD","intercept","5","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT6069669","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Porites porites",NA,NA,NA,0,NA
"200714SHRT6069670","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069671","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT6069672","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069673","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069674","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Porites porites",NA,NA,NA,0,NA
"200714SHRT6069675","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SHRT6069676","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Porites porites",NA,NA,NA,0,NA
"200714SHRT6069677","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069678","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069679","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069680","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069681","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Porites porites",NA,NA,NA,0,NA
"200714SHRT6069682","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Orbicella franksi",NA,NA,NA,0,NA
"200714SHRT6069683","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Siderastrea siderea",NA,NA,NA,0,NA
"200714SHRT6069684","Seahorse Cottage Shoal",2020,"SCTLD","intercept","6","Montastraea cavernosa",NA,NA,NA,0,NA
"200714SCPT1070279","South Capella",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT1070280","South Capella",2020,"SCTLD","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT1070281","South Capella",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT1070282","South Capella",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT1070283","South Capella",2020,"SCTLD","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT1070284","South Capella",2020,"SCTLD","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT1070285","South Capella",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT1070286","South Capella",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT1070287","South Capella",2020,"SCTLD","intercept","1","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070598","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070599","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070600","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070601","South Capella",2020,"SCTLD","intercept","2","Orbicella annularis",NA,NA,NA,0,NA
"200714SCPT2070602","South Capella",2020,"SCTLD","intercept","2","Agaricia agaricites",NA,NA,NA,0,NA
"200714SCPT2070603","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070604","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070605","South Capella",2020,"SCTLD","intercept","2","Orbicella faveolata",NA,NA,NA,0,NA
"200714SCPT2070606","South Capella",2020,"SCTLD","intercept","2","Orbicella faveolata",NA,NA,NA,0,NA
"200714SCPT2070607","South Capella",2020,"SCTLD","intercept","2","Orbicella faveolata",NA,NA,NA,0,NA
"200714SCPT2070608","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070609","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT2070610","South Capella",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070867","South Capella",2020,"SCTLD","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT3070868","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070869","South Capella",2020,"SCTLD","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT3070870","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070871","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070872","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070873","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070874","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070875","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070876","South Capella",2020,"SCTLD","intercept","3","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT3070877","South Capella",2020,"SCTLD","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT3070878","South Capella",2020,"SCTLD","intercept","3","Agaricia agaricites",NA,NA,NA,0,NA
"200714SCPT3070879","South Capella",2020,"SCTLD","intercept","3","Stephanocoenia intersepta",NA,NA,NA,0,NA
"200714SCPT4071214","South Capella",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT4071215","South Capella",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT4071216","South Capella",2020,"SCTLD","intercept","4","Montastraea cavernosa",NA,NA,NA,0,NA
"200714SCPT4071217","South Capella",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT4071218","South Capella",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT4071219","South Capella",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT4071220","South Capella",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT4071221","South Capella",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT4071222","South Capella",2020,"SCTLD","intercept","4","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT4071223","South Capella",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SCPT5071529","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071530","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071531","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071532","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071533","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071534","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071535","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071536","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SCPT5071537","South Capella",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SWTT1072185","South Water",2020,"SCTLD","intercept","1","Agaricia humilis",NA,NA,NA,0,NA
"200714SWTT1072186","South Water",2020,"SCTLD","intercept","1","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT1072187","South Water",2020,"SCTLD","intercept","1","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT1072188","South Water",2020,"SCTLD","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT1072189","South Water",2020,"SCTLD","intercept","1","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT1072190","South Water",2020,"SCTLD","intercept","1","Agaricia lamarcki",NA,NA,NA,0,NA
"200714SWTT2072468","South Water",2020,"SCTLD","intercept","2","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT2072469","South Water",2020,"SCTLD","intercept","2","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT2072470","South Water",2020,"SCTLD","intercept","2","Orbicella franksi",NA,NA,NA,0,NA
"200714SWTT2072471","South Water",2020,"SCTLD","intercept","2","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT3072661","South Water",2020,"SCTLD","intercept","3","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT3072662","South Water",2020,"SCTLD","intercept","3","Montastraea cavernosa",NA,NA,NA,0,NA
"200714SWTT3072663","South Water",2020,"SCTLD","intercept","3","Porites porites",NA,NA,NA,0,NA
"200714SWTT3072664","South Water",2020,"SCTLD","intercept","3","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT3072665","South Water",2020,"SCTLD","intercept","3","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT3072666","South Water",2020,"SCTLD","intercept","3","Agaricia spp.",NA,NA,NA,0,NA
"200714SWTT4072864","South Water",2020,"SCTLD","intercept","4","Stephanocoenia intersepta",NA,NA,NA,0,NA
"200714SWTT4072865","South Water",2020,"SCTLD","intercept","4","Agaricia spp.",NA,NA,NA,0,NA
"200714SWTT4072866","South Water",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT4072867","South Water",2020,"SCTLD","intercept","4","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT4072868","South Water",2020,"SCTLD","intercept","4","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT5073111","South Water",2020,"SCTLD","intercept","5","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT5073112","South Water",2020,"SCTLD","intercept","5","Agaricia agaricites",NA,NA,NA,0,NA
"200714SWTT5073113","South Water",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SWTT5073114","South Water",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SWTT5073115","South Water",2020,"SCTLD","intercept","5","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT5073116","South Water",2020,"SCTLD","intercept","5","Stephanocoenia intersepta",NA,NA,NA,0,NA
"200714SWTT5073117","South Water",2020,"SCTLD","intercept","5","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT5073118","South Water",2020,"SCTLD","intercept","5","Orbicella franksi",NA,NA,NA,0,NA
"200714SWTT6073294","South Water",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"200714SWTT6073295","South Water",2020,"SCTLD","intercept","6","Siderastrea siderea",NA,NA,NA,0,NA
"200714SWTT6073296","South Water",2020,"SCTLD","intercept","6","Agaricia agaricites",NA,NA,NA,0,NA
"200714SWTT6073297","South Water",2020,"SCTLD","intercept","6","Porites astreoides",NA,NA,NA,0,NA
"191030BPTT1000641","Black Point",2019,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",3,NA
"191030BPTT1000642","Black Point",2019,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",2,NA
"191030BPTT1000642","Black Point",2019,"Annual","intercept","1","Porites astreoides","Worm","WORM","Worm",1,NA
"191030BPTT1000643","Black Point",2019,"Annual","intercept","1","Porites astreoides","Cyanobacteria","CYAN","Cyanobacteria",1,NA
"191030BPTT1000643","Black Point",2019,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",2,NA
"191030BPTT1000643","Black Point",2019,"Annual","intercept","1","Porites astreoides","Sponge","SPO","Sponge",1,NA
"191030BPTT1000644","Black Point",2019,"Annual","intercept","1","Orbicella annularis","Macroalgae","MACA","Macroalgae",1,NA
"191030BPTT1000644","Black Point",2019,"Annual","intercept","1","Orbicella annularis","Sponge","SPO","Sponge",1,NA
"191030BPTT1000645","Black Point",2019,"Annual","intercept","1","Agaricia spp.","Macroalgae","FIL","Filamentous turf",3,NA
"191030BPTT1000646","Black Point",2019,"Annual","intercept","1","Porites astreoides","Other","SED","Sediment",3,NA
"191030BPTT1000646","Black Point",2019,"Annual","intercept","1","Porites astreoides","Sponge","SPO","Sponge",2,NA
"191030BPTT1000647","Black Point",2019,"Annual","intercept","1","Agaricia humilis","Macroalgae","DICT","Dictyota spp.",1,NA
"191030BPTT1000648","Black Point",2019,"Annual","intercept","1","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",5,NA
"191030BPTT1000649","Black Point",2019,"Annual","intercept","1","Porites divaricata","Macroalgae","DICT","Dictyota spp.",3,NA
"191030BPTT1000650","Black Point",2019,"Annual","intercept","1","Porites astreoides","Other","SED","Sediment",3,NA
"191030BPTT1000651","Black Point",2019,"Annual","intercept","1","Orbicella franksi","Macroalgae","DICT","Dictyota spp.",2,NA
"191030BPTT1000651","Black Point",2019,"Annual","intercept","1","Orbicella franksi","Macroalgae","FIL","Filamentous turf",1,NA
"191030BPTT1000652","Black Point",2019,"Annual","intercept","1","Orbicella annularis","Macroalgae","DICT","Dictyota spp.",3,NA
"191030BPTT1000652","Black Point",2019,"Annual","intercept","1","Orbicella annularis","Sponge","SPO","Sponge",3,NA
"191030BPTT1000653","Black Point",2019,"Annual","intercept","1","Porites astreoides","Macroalgae","FIL","Filamentous turf",3,NA
"191030BPTT1000654","Black Point",2019,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",4,NA
"191030BPTT1000655","Black Point",2019,"Annual","intercept","1","Porites astreoides","Macroalgae","DICT","Dictyota spp.",3,NA
"191030BPTT1000655","Black Point",2019,"Annual","intercept","1","Porites astreoides",NA,"CLIO",NA,2,NA
"191030BPTT1000656","Black Point",2019,"Annual","intercept","1","Agaricia lamarcki","Cyanobacteria","CYAN","Cyanobacteria",2,NA
"191030BPTT1000656","Black Point",2019,"Annual","intercept","1","Agaricia lamarcki",NA,"CLIO",NA,5,NA
"191030BPTT2002335","Black Point",2019,"Annual","intercept","2","Siderastrea siderea","Macroalgae","DICT","Dictyota spp.",4,NA
"191030BPTT2002336","Black Point",2019,"Annual","intercept","2","Porites astreoides","Macroalgae","DICT","Dictyota spp.",2,NA
"191030BPTT2002336","Black Point",2019,"Annual","intercept","2","Porites astreoides","Worm","WORM","Worm",1,NA
"191030BPTT2002337","Black Point",2019,"Annual","intercept","2","Siderastrea siderea","Other","SED","Sediment",1,NA
"191030BPTT2002338","Black Point",2019,"Annual","intercept","2","Orbicella faveolata","Macroalgae","FIL","Filamentous turf",2,NA
"191030BPTT2002338","Black Point",2019,"Annual","intercept","2","Orbicella faveolata","Other","SED","Sediment",2,NA
"191030BPTT2002338","Black Point",2019,"Annual","intercept","2","Orbicella faveolata","Worm","XMAS","Christmas tree worm",2,NA
"191030BPTT2002339","Black Point",2019,"Annual","intercept","2","Agaricia agaricites","Macroalgae","DICT","Dictyota spp.",1,NA
